Filename,Line Number,Extracted Text,Formatted Bilingual Text
adv_pstory_001_ttmr_after-audition-mid-normal-03.txt,102,当然のように、1位を\n取り続けなくちゃならないんだ。,<r\=当然のように、1位を>必须像理所当然一样，</r>\r\n<r\=取り続けなくちゃならないんだ。>一直保持第一位。</r>
adv_pstory_001_ttmr_after-audition-mid-normal-03.txt,106,……すごく悔しい。\n自分がまだまだって、思い知った。,<r\=……すごく悔しい。>……真是非常不甘心。</r>\r\n<r\=自分がまだまだって、思い知った。>深刻认识到自己还远远不够。</r>
adv_pstory_001_ttmr_ending-normal-02.txt,16,気に入ってくれたようで、\n安心しました。,<r\=気に入ってくれたようで、>看来你喜欢，</r>\r\n<r\=安心しました。>我就放心了。</r>
adv_pstory_002_cmmn_world-explanation.txt,43,きみならきっと\nそう言うだろうと思いました。,<r\=きみならきっと>我就知道如果是你</r>\r\n<r\=そう言うだろうと思いました。>一定会这么说。</r>
adv_pstory_002_cmmn_world-explanation.txt,50,そうおっしゃいましたが、\n他にも参加資格が必要なのでしょうか？,<r\=そうおっしゃいましたが、>虽然您这么说，</r>\r\n<r\=他にも参加資格が必要なのでしょうか？>但还有其他参加资格需要满足吗？</r>
adv_pstory_002_cmmn_world-explanation.txt,87,その上位3名に入っていなければ\nいけないんです。,<r\=その上位3名に入っていなければ>没有进入前3名</r>\r\n<r\=いけないんです。>是绝对不行的。</r>
adv_pstory_002_cmmn_world-explanation.txt,99,観客の心を動かすパフォーマンスを\n見せるのはもちろんアイドルですが。,<r\=観客の心を動かすパフォーマンスを>能够打动观众心灵的表演</r>\r\n<r\=見せるのはもちろんアイドルですが。>当然是由偶像来呈现的。</r>
adv_pstory_002_fktn_before-audition-b-normal-01.txt,61,こうしてあなたと\n向かい合っていたら……,<r\=こうしてあなたと>像这样与你</r>\r\n<r\=向かい合っていたら……>相对而视的话……</r>
adv_pstory_002_hski_after-audition-mid-failure-01.txt,35,悔しがるタイミングを\nのがしちゃったじゃない！,<r\=悔しがるタイミングを>这不就错过不甘心的</r>\r\n<r\=のがしちゃったじゃない！>最佳时机了吗！</r>
adv_pstory_002_hume_after-audition-final-normal-01.txt,50,思いっきり\n悔しがることができたんです。,<r\=思いっきり>能够尽情地</r>\r\n<r\=悔しがることができたんです。>感到懊悔了。</r>
adv_startup_2024_user-bd-01_jsna-01.txt,19,あなたがアイドルのことを\nよく調べているように――,<r\=あなたがアイドルのことを>正如你对偶像之事</r>\r\n<r\=よく調べているように――>调查得如此详尽——</r>
